LotArea,Neighborhood,Condition,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemod,BsmtFinSF,TotalBsmtSF,Heating,CentralAir,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageType,GarageFinish,GarageCars,GarageArea,YrSold,SalePrice
6951,Mitchel,Norm,1Fam,1Story,5,5,1984,1985,658,876,GasA,Y,1,0,3,1,5,0,Attchd,Unf,1,264,2008,119500
6600,Mitchel,Norm,1Fam,1Story,5,9,1982,2008,641,816,GasA,Y,1,0,3,1,5,1,Attchd,Unf,1,264,2008,130500
6600,Mitchel,Norm,1Fam,1Story,5,8,1982,2003,816,816,GasA,Y,1,0,2,1,4,0,Detchd,Fin,2,816,2008,138000
6600,Mitchel,Norm,1Fam,1Story,5,6,1982,2005,638,845,GasA,Y,1,0,3,1,6,0,Attchd,Unf,1,264,2008,134500
12508,Mitchel,Norm,1Fam,1.5Fin,6,7,1940,1985,660,983,GasA,Y,2,0,4,1,7,0,Attchd,Unf,1,423,2008,160000
12395,Mitchel,Norm,1Fam,1Story,5,6,1984,1984,647,864,GasA,Y,1,0,3,1,6,0,Attchd,Unf,2,484,2008,137500
11075,Mitchel,Norm,1Fam,2Story,5,4,1969,1969,562,784,GasA,Y,2,1,4,1,7,1,Attchd,RFn,2,530,2008,172000
56600,IDOTRR,Norm,1Fam,2.5Unf,5,1,1900,1950,0,686,GasA,Y,2,0,4,1,7,0,Detchd,Unf,1,288,2008,103000
10667,NAmes,Norm,1Fam,1Story,6,6,1971,1971,838,1587,GasA,Y,2,0,3,1,7,1,Attchd,Unf,2,525,2007,167300
10628,NAmes,Norm,1Fam,1Story,7,5,1970,1970,778,1277,GasA,Y,1,0,2,1,5,1,Attchd,Unf,2,526,2007,167000
13651,NAmes,Norm,1Fam,1Story,7,6,1973,1973,1880,2223,GasA,Y,2,0,3,1,8,2,Attchd,Fin,2,516,2007,244000
15865,NAmes,Norm,1Fam,1Story,8,6,1970,1970,351,2217,GasA,Y,2,0,4,1,8,1,Attchd,Unf,2,621,2007,268000
12394,Gilbert,Norm,1Fam,2Story,7,5,2003,2003,0,847,GasA,Y,2,1,3,1,7,1,BuiltIn,Fin,2,433,2007,225000
10364,Gilbert,Norm,1Fam,2Story,6,5,1995,1996,0,806,GasA,Y,2,1,3,1,7,1,BuiltIn,Fin,2,373,2007,168000
13869,Gilbert,Norm,1Fam,2Story,6,6,1997,1997,182,794,GasA,Y,2,0,3,1,6,0,Attchd,Fin,2,388,2007,177000
8773,Gilbert,Norm,1Fam,2Story,6,5,1997,1997,0,916,GasA,Y,2,1,3,1,7,1,Attchd,Fin,2,460,2007,169000
8872,Gilbert,Norm,1Fam,SLvl,6,5,1997,1997,0,384,GasA,Y,2,1,3,1,7,1,BuiltIn,Fin,2,390,2007,161500
5330,StoneBr,Norm,TwnhsE,1Story,8,5,2000,2000,1196,1494,GasA,Y,2,0,2,1,6,0,Attchd,RFn,2,499,2007,251000
10147,Gilbert,Norm,1Fam,SLvl,6,5,1994,1994,186,392,GasA,Y,2,1,3,1,7,1,BuiltIn,Fin,2,398,2007,160000
8637,Gilbert,Norm,1Fam,2Story,6,5,1999,2000,871,923,GasA,Y,2,1,3,1,7,1,Attchd,Fin,2,451,2007,180000
7875,Gilbert,Norm,1Fam,2Story,7,5,1996,1996,414,691,GasA,Y,2,1,3,1,6,0,Attchd,Fin,2,420,2007,178750
7875,Gilbert,Norm,1Fam,1Story,7,5,1995,1996,0,1237,GasA,Y,2,0,3,1,6,1,Attchd,Fin,2,402,2007,176000
7500,Gilbert,Norm,1Fam,2Story,6,5,1999,2003,0,938,GasA,Y,3,1,5,1,7,1,Attchd,Fin,2,482,2007,204000
9556,Gilbert,Norm,1Fam,1Story,7,5,1992,1993,0,1168,GasA,Y,2,0,3,1,6,0,Attchd,RFn,2,420,2007,160000
10784,Gilbert,Norm,1Fam,SLvl,7,5,1991,1992,0,384,GasA,Y,2,1,3,1,7,1,Attchd,RFn,2,402,2007,160000
9125,Gilbert,Norm,1Fam,SLvl,7,5,1992,1992,0,384,GasA,Y,2,1,3,1,7,1,Attchd,Fin,2,392,2007,163900
7655,Gilbert,Norm,1Fam,2Story,6,5,1993,1994,0,903,GasA,Y,2,1,3,1,7,1,Attchd,RFn,2,392,2007,168000
18160,Gilbert,Norm,1Fam,1Story,6,6,1964,1964,550,1302,GasA,Y,1,0,3,1,6,1,Attchd,Unf,2,480,2007,154204
3696,StoneBr,Norm,TwnhsE,1Story,8,5,1986,1986,0,1074,GasA,Y,1,1,2,1,5,0,Attchd,RFn,2,461,2007,170000
5062,StoneBr,Norm,TwnhsE,2Story,7,5,1984,1984,828,1190,GasA,Y,2,0,3,1,6,1,Attchd,Fin,2,577,2007,207500
4740,StoneBr,Norm,TwnhsE,1Story,8,5,1988,1988,248,1166,GasA,Y,2,0,2,1,5,0,Attchd,RFn,2,480,2007,182000
5118,StoneBr,Norm,TwnhsE,1Story,8,5,1990,1990,926,1312,GasA,Y,1,0,1,1,4,1,Attchd,RFn,2,484,2007,212000
14157,StoneBr,Norm,1Fam,1Story,9,5,2005,2006,1249,1922,GasA,Y,2,0,3,1,8,1,Attchd,Fin,3,676,2007,377426
12328,StoneBr,Norm,1Fam,2Story,8,5,2005,2005,986,1149,GasA,Y,3,1,4,1,10,1,BuiltIn,Fin,3,729,2007,349265
51974,StoneBr,PosN,1Fam,1Story,9,5,2006,2007,1101,2660,GasA,Y,2,1,4,1,8,2,Attchd,Fin,3,1110,2007,591587
41600,Gilbert,Norm,2fmCon,1Story,5,5,1969,1990,1047,1100,GasW,Y,1,1,3,1,7,0,2Types,Unf,3,828,2007,155000
8035,StoneBr,Norm,TwnhsE,1Story,9,5,2006,2006,797,1612,GasA,Y,2,0,2,1,6,1,Attchd,Fin,2,556,2007,319900
8089,StoneBr,Norm,1Fam,1Story,8,6,2007,2007,945,1419,GasA,Y,2,0,2,1,7,1,Attchd,RFn,2,567,2007,392000
14082,StoneBr,Norm,1Fam,1Story,8,5,2006,2006,1558,2220,GasA,Y,1,1,1,1,7,1,Attchd,RFn,2,724,2007,441929
13870,StoneBr,PosA,1Fam,1Story,10,5,2006,2007,1152,1742,GasA,Y,2,0,3,1,8,1,Attchd,Fin,3,724,2007,455000
12546,NWAmes,Norm,1Fam,1Story,6,7,1981,1981,678,1440,GasA,Y,2,0,3,1,7,1,Attchd,Fin,2,467,2007,182900
10960,NWAmes,Norm,1Fam,1Story,6,5,1984,1984,256,1284,GasA,Y,2,0,3,1,5,0,Attchd,Unf,2,480,2007,174000
12090,NWAmes,Norm,1Fam,SLvl,6,7,1984,2003,0,585,GasA,Y,3,1,3,1,7,1,BuiltIn,Fin,2,477,2007,178000
12090,NWAmes,Norm,1Fam,2Story,7,7,1981,2003,321,725,GasA,Y,2,1,3,1,6,1,Attchd,RFn,2,484,2007,176000
12299,NWAmes,Norm,1Fam,1Story,7,6,1978,1985,1328,1529,GasA,Y,2,0,3,1,7,1,Attchd,Fin,2,663,2007,213000
11339,NWAmes,PosA,1Fam,2Story,7,5,1979,1979,758,780,GasA,Y,2,1,4,1,9,1,Attchd,Fin,2,481,2007,192000
11952,NWAmes,PosA,1Fam,2Story,7,6,1977,1977,0,808,GasA,Y,2,1,3,1,8,1,Attchd,RFn,2,534,2007,190000
12046,NWAmes,Norm,1Fam,2Story,6,6,1976,1976,156,848,GasA,Y,2,1,4,1,8,1,Attchd,Fin,2,551,2007,195000
10395,NWAmes,Norm,1Fam,SLvl,6,6,1978,1978,605,1032,GasA,Y,2,0,3,1,6,1,Attchd,Unf,2,564,2007,148000
11850,NWAmes,Norm,1Fam,1Story,6,6,1984,1984,781,1153,GasA,Y,2,0,3,1,6,0,Attchd,Fin,2,495,2007,151500
11584,NWAmes,Norm,1Fam,SLvl,7,6,1979,1979,315,539,GasA,Y,2,1,3,1,6,1,Attchd,RFn,2,550,2007,197000
10400,NWAmes,Norm,1Fam,1Story,6,5,1979,1999,903,1259,GasA,Y,2,0,2,1,5,1,Attchd,RFn,2,478,2007,192350
10793,NWAmes,RRAn,1Fam,2Story,5,5,1969,1969,493,780,GasA,Y,2,1,4,1,7,0,Attchd,Fin,2,462,2007,152000
13001,NWAmes,PosN,1Fam,1Story,6,5,1971,1971,492,1625,GasA,Y,2,0,2,1,6,1,Attchd,Unf,2,944,2007,170000
12243,NWAmes,Norm,1Fam,1Story,5,6,1971,1971,998,1484,GasA,Y,2,0,3,1,7,1,Attchd,Unf,2,487,2007,175000
11700,NWAmes,Norm,1Fam,2Story,6,6,1968,1968,384,702,GasA,Y,1,2,3,1,7,1,Attchd,Unf,2,539,2007,175000
12384,NWAmes,Norm,1Fam,2Story,7,7,1976,1976,0,793,GasA,Y,2,1,3,1,7,1,Attchd,RFn,2,550,2007,197900
8991,NWAmes,PosN,1Fam,SLvl,7,6,1976,1976,624,1228,GasA,Y,2,0,3,1,5,1,Attchd,Fin,2,585,2007,174000
8000,NWAmes,PosN,1Fam,2Story,6,6,1974,1974,931,1084,GasA,Y,2,1,4,1,8,1,Attchd,Unf,2,488,2007,178900
10500,NAmes,Norm,1Fam,SLvl,5,7,1971,2005,349,372,GasA,Y,1,0,3,1,5,0,BuiltIn,Unf,1,288,2007,139000
10530,NAmes,Norm,1Fam,1Story,6,5,1971,1971,282,981,GasA,Y,1,1,3,1,5,0,Detchd,Unf,2,576,2007,143250
7472,NAmes,Norm,1Fam,2Story,7,9,1972,2004,626,725,GasA,Y,1,1,4,1,7,0,Attchd,Fin,2,484,2007,184000
9457,NAmes,Norm,1Fam,1Story,5,6,1970,1990,566,925,GasA,Y,1,0,3,1,7,0,Detchd,Unf,2,576,2007,155000
7920,NAmes,Norm,1Fam,1Story,5,5,1970,2002,81,914,GasA,Y,1,0,3,1,5,0,Attchd,RFn,1,368,2007,133000
9758,NAmes,Norm,1Fam,1Story,5,5,1971,1971,412,950,GasA,Y,1,0,3,1,5,0,Detchd,Unf,1,280,2007,119500
8294,NAmes,Norm,1Fam,1Story,4,5,1971,1971,0,858,GasA,Y,1,0,3,1,5,0,Detchd,Unf,4,480,2007,123000
7340,NAmes,Norm,1Fam,1Story,4,6,1971,1971,322,858,GasA,Y,1,0,2,1,4,0,Detchd,Unf,1,684,2007,110000
17199,NAmes,Norm,1Fam,1Story,4,7,1961,1961,314,914,GasA,Y,1,0,2,1,4,0,Basment,Unf,1,270,2007,128000
9000,NAmes,Norm,1Fam,1Story,4,6,1971,1971,616,864,GasA,Y,1,0,3,1,5,0,Detchd,Unf,2,528,2007,120500
4058,NAmes,Norm,TwnhsE,SFoyer,7,5,1998,1998,584,723,GasA,Y,1,0,1,1,4,0,Attchd,Fin,1,367,2007,133000
4113,NAmes,Norm,TwnhsE,1Story,6,5,2001,2001,0,1337,GasA,Y,2,0,2,1,5,1,Attchd,Fin,2,511,2007,155000
10943,NAmes,Norm,TwnhsE,1Story,6,5,1997,1998,930,1405,GasA,Y,2,0,2,1,5,1,Attchd,Fin,2,522,2007,177000
2205,BrDale,Norm,Twnhs,2Story,6,6,1973,1973,312,525,GasA,Y,1,1,3,1,6,0,Detchd,Unf,1,264,2007,113500
1890,BrDale,Norm,Twnhs,2Story,6,5,1973,1973,356,672,GasA,Y,1,1,3,1,7,0,Detchd,Unf,1,264,2007,113000
2058,BrDale,Norm,Twnhs,2Story,6,5,1973,1973,0,672,GasA,Y,1,1,4,1,7,0,Detchd,Unf,1,264,2007,113700
2016,BrDale,Norm,TwnhsE,2Story,5,5,1970,1970,0,630,GasA,Y,2,1,3,1,6,0,Detchd,Unf,2,440,2007,106000
1920,BrDale,Norm,TwnhsE,2Story,5,5,1971,1971,471,765,GasA,Y,1,1,2,1,6,0,Detchd,Unf,2,440,2007,122500
4928,NPkVill,Norm,TwnhsE,1Story,6,5,1976,1976,120,1078,GasA,Y,2,0,2,1,5,1,Attchd,RFn,2,440,2007,128000
2308,NPkVill,Norm,TwnhsE,2Story,6,6,1976,1976,556,804,GasA,Y,2,1,3,1,7,1,Detchd,Unf,2,440,2007,155000
2304,NPkVill,Norm,Twnhs,1Story,7,7,1978,1978,632,1061,GasA,Y,2,0,2,1,4,0,Attchd,Unf,1,319,2007,142500
7150,NAmes,Norm,1Fam,1Story,5,6,1966,1966,725,988,GasA,Y,1,0,3,1,5,0,Detchd,Unf,1,360,2007,129250
12469,NridgHt,Norm,1Fam,1Story,9,5,2006,2007,1151,1790,GasA,Y,2,0,3,1,7,1,Attchd,Fin,3,730,2007,356000
11694,NridgHt,Norm,1Fam,1Story,9,5,2007,2007,48,1822,GasA,Y,2,0,3,1,9,1,Attchd,Unf,3,774,2007,314813
12030,NridgHt,Norm,1Fam,1Story,8,5,2007,2007,0,1694,GasA,Y,2,0,3,1,7,0,Attchd,Fin,3,818,2007,318000
11825,NridgHt,Norm,1Fam,1Story,8,5,2006,2007,0,1694,GasA,Y,2,0,3,1,7,1,Attchd,RFn,3,856,2007,322400
12085,NridgHt,Norm,1Fam,1Story,8,5,2007,2007,1004,1734,GasA,Y,2,0,3,1,7,1,Attchd,RFn,3,928,2007,318000
14333,NridgHt,Norm,1Fam,1Story,8,5,2007,2007,1518,2108,GasA,Y,2,1,2,1,7,1,Attchd,Fin,3,938,2007,345474
14450,NridgHt,Norm,1Fam,1Story,9,5,2006,2007,0,2121,GasA,Y,2,1,3,1,8,1,Attchd,Fin,3,732,2007,415298
13641,NridgHt,Norm,1Fam,2Story,9,5,2007,2007,1304,1934,GasA,Y,2,1,3,1,8,1,Attchd,RFn,3,1040,2007,492000
13440,NridgHt,Norm,1Fam,2Story,8,5,2006,2007,0,1108,GasA,Y,2,1,4,1,11,1,BuiltIn,Fin,3,670,2007,338931
15431,NridgHt,Norm,1Fam,1Story,10,5,2005,2006,1430,1994,GasA,Y,2,1,2,1,7,2,Attchd,Fin,3,878,2007,450000
14154,NridgHt,Norm,1Fam,2Story,7,5,2006,2006,0,1063,GasA,Y,2,1,3,1,9,1,Attchd,RFn,3,947,2007,280000
13891,NridgHt,Norm,1Fam,1Story,9,5,2007,2007,1812,2552,GasA,Y,2,0,3,1,8,2,Attchd,Fin,3,932,2007,479069
14226,NridgHt,Norm,1Fam,1Story,8,5,2006,2006,0,1935,GasA,Y,2,0,3,1,9,1,Attchd,Fin,3,895,2007,395000
13693,NridgHt,Norm,1Fam,2Story,9,5,2006,2006,0,2153,GasA,Y,2,1,3,1,9,1,BuiltIn,Fin,3,694,2007,380000
11428,NridgHt,Norm,1Fam,1Story,8,5,2006,2006,0,1626,GasA,Y,2,0,3,1,7,1,Attchd,RFn,3,866,2007,250000
14977,NridgHt,Norm,1Fam,1Story,8,5,2006,2007,1350,1976,GasA,Y,2,0,2,1,7,1,Attchd,RFn,3,908,2007,440000
13654,NridgHt,Norm,1Fam,2Story,9,5,2005,2006,0,1704,GasA,Y,2,1,4,1,9,1,BuiltIn,Fin,3,814,2007,418000
17169,NridgHt,Norm,1Fam,1Story,10,5,2007,2007,1684,2320,GasA,Y,2,1,2,1,7,1,Attchd,Fin,3,1174,2007,500067
16659,NridgHt,Norm,1Fam,2Story,8,5,2007,2008,0,1582,GasA,Y,2,1,3,1,7,1,Detchd,Unf,2,728,2007,260116
9591,NridgHt,Norm,1Fam,2Story,8,5,2004,2005,0,1143,GasA,Y,2,1,4,1,9,1,BuiltIn,RFn,3,852,2007,317000
9709,NridgHt,Norm,1Fam,2Story,8,5,2007,2007,778,918,GasA,Y,2,1,3,1,8,2,BuiltIn,Fin,3,786,2007,319500
10562,NridgHt,Norm,1Fam,2Story,8,5,2007,2007,1288,1582,GasA,Y,1,1,3,1,8,1,Attchd,Fin,3,789,2007,325624
13615,NridgHt,Norm,1Fam,1Story,9,5,2006,2006,0,1802,GasA,Y,2,1,3,1,7,1,Attchd,Fin,3,843,2007,372000
13069,NridgHt,Norm,1Fam,2Story,8,5,2004,2004,0,1706,GasA,Y,2,1,5,1,11,1,BuiltIn,RFn,3,916,2007,342000
12099,NridgHt,Norm,1Fam,2Story,8,5,2004,2004,970,1136,GasA,Y,2,1,4,1,10,1,BuiltIn,Fin,3,872,2007,354000
14277,NridgHt,Norm,1Fam,2Story,8,5,2003,2003,938,1317,GasA,Y,2,1,3,1,7,1,Attchd,Fin,3,818,2007,350000
11999,NridgHt,Norm,1Fam,2Story,8,5,2003,2004,0,1181,GasA,Y,2,1,4,1,10,1,BuiltIn,Fin,3,656,2007,285000
12568,NridgHt,Norm,1Fam,2Story,8,5,2007,2007,669,895,GasA,Y,2,1,3,1,8,1,Attchd,Fin,3,774,2007,281500
9926,NridgHt,Norm,1Fam,1Story,7,5,2005,2006,1178,1614,GasA,Y,2,0,3,1,7,0,Attchd,RFn,3,878,2007,245700
9254,NridgHt,Norm,1Fam,1Story,8,5,2005,2005,119,1721,GasA,Y,2,0,3,1,7,0,Attchd,RFn,2,554,2007,232698
10732,NridgHt,Norm,1Fam,2Story,8,5,2006,2007,0,1298,GasA,Y,2,1,3,1,7,0,BuiltIn,RFn,3,876,2007,250000
7577,NridgHt,Norm,TwnhsE,1Story,6,5,2005,2006,20,1362,GasA,Y,2,0,2,1,6,1,Attchd,RFn,2,460,2007,194700
3901,NridgHt,Norm,Twnhs,1Story,6,5,2005,2006,866,1302,GasA,Y,1,1,1,1,5,1,Attchd,RFn,2,631,2007,204000
3903,NridgHt,Norm,Twnhs,1Story,6,5,2005,2006,1030,1302,GasA,Y,1,1,1,1,5,1,Attchd,RFn,2,631,2007,200000
6289,NridgHt,Norm,TwnhsE,1Story,6,5,2005,2006,762,1362,GasA,Y,2,0,2,1,6,1,Attchd,RFn,2,460,2007,207000
4590,NridgHt,Norm,Twnhs,1Story,8,5,2006,2006,24,1554,GasA,Y,2,0,2,1,6,1,Attchd,RFn,2,627,2007,209500
4590,NridgHt,Norm,Twnhs,1Story,8,5,2006,2006,24,1554,GasA,Y,2,0,2,1,6,1,Attchd,RFn,2,627,2007,209500
6442,NridgHt,Norm,TwnhsE,1Story,8,5,2006,2006,24,1370,GasA,Y,2,0,2,1,6,1,Attchd,RFn,2,484,2007,202500
7841,NridgHt,Norm,TwnhsE,1Story,9,5,2005,2005,848,1577,GasA,Y,2,0,2,1,6,1,Attchd,RFn,2,564,2007,280000
7313,NridgHt,Norm,TwnhsE,1Story,9,5,2005,2005,1153,1561,GasA,Y,2,0,2,1,6,1,Attchd,Fin,2,556,2007,277500
7820,NridgHt,Norm,TwnhsE,1Story,9,5,2007,2007,0,1869,GasA,Y,2,0,2,1,6,1,Attchd,RFn,2,617,2007,318061
6240,NridgHt,Norm,TwnhsE,1Story,8,5,2006,2006,24,1324,GasA,Y,2,0,2,1,6,1,Attchd,Fin,2,550,2007,221370
3242,NridgHt,Norm,TwnhsE,1Story,7,5,2003,2003,1000,1405,GasA,Y,2,0,2,1,6,1,Attchd,RFn,2,478,2007,200000
15810,Gilbert,RRAn,1Fam,2Story,6,5,2007,2007,0,768,GasA,Y,3,0,3,1,7,0,Attchd,Unf,2,572,2007,181755
10237,Gilbert,RRAn,1Fam,2Story,6,5,2005,2006,0,768,GasA,Y,2,1,3,1,6,1,Attchd,Fin,2,400,2007,176000
10237,Gilbert,RRAn,1Fam,2Story,6,5,2005,2007,0,783,GasA,Y,2,1,3,1,8,1,Attchd,Fin,2,393,2007,178900
13204,Gilbert,RRAn,1Fam,2Story,7,5,2006,2007,0,608,GasA,Y,2,0,3,1,6,0,BuiltIn,Fin,2,454,2007,168165
8857,Gilbert,Norm,1Fam,2Story,6,5,2006,2006,0,738,GasA,Y,2,1,3,1,7,1,Attchd,RFn,2,440,2007,171925
9729,Gilbert,Norm,1Fam,2Story,6,5,2006,2007,0,698,GasA,Y,2,1,3,1,6,1,BuiltIn,Unf,3,350,2007,198444
12216,Gilbert,Norm,1Fam,1Story,6,5,2005,2005,918,1326,GasA,Y,2,0,3,1,6,0,Attchd,Fin,2,388,2007,203000
9018,Gilbert,Norm,1Fam,2Story,7,5,2007,2007,0,728,GasA,Y,2,1,3,1,8,1,Attchd,Fin,2,400,2007,179540
8993,Gilbert,Norm,1Fam,1Story,7,5,2007,2007,0,1302,GasA,Y,2,0,3,1,6,0,Attchd,Fin,2,436,2007,176485
8899,Gilbert,Norm,1Fam,1Story,7,5,2007,2007,24,1340,GasA,Y,2,0,3,1,6,0,Attchd,Fin,2,396,2007,181134
8499,Gilbert,Norm,1Fam,2Story,6,5,2006,2007,0,616,GasA,Y,2,1,3,1,6,1,BuiltIn,Fin,2,432,2007,156932
8229,Gilbert,Norm,1Fam,2Story,6,5,2007,2007,0,752,GasA,Y,2,1,3,1,6,0,Attchd,Fin,2,440,2007,166000
7713,Gilbert,Norm,1Fam,2Story,7,5,2007,2007,0,728,GasA,Y,2,1,3,1,7,0,Attchd,Fin,2,400,2007,177594
7697,Gilbert,Norm,1Fam,1Story,7,6,2007,2007,0,1246,GasA,Y,2,0,3,1,6,0,Attchd,RFn,2,462,2007,173500
3922,Blmngtn,Norm,TwnhsE,1Story,7,5,2006,2007,0,1258,GasA,Y,2,0,2,1,6,1,Attchd,Fin,3,648,2007,172500
3922,Blmngtn,Norm,TwnhsE,1Story,7,5,2006,2007,0,1258,GasA,Y,0,2,2,1,7,1,Attchd,Fin,3,648,2007,194201
3621,Blmngtn,Norm,TwnhsE,1Story,8,5,2003,2003,1084,1406,GasA,Y,2,0,2,1,7,1,Attchd,Fin,3,630,2007,226500
3710,Blmngtn,Norm,1Fam,1Story,7,5,2007,2007,0,1266,GasA,Y,2,0,2,1,6,1,Attchd,Fin,2,388,2007,185485
14572,Gilbert,Norm,1Fam,1Story,7,5,2004,2004,1300,1530,GasA,Y,2,0,3,1,7,1,Attchd,Fin,3,630,2007,259000
16219,Gilbert,Norm,1Fam,SLvl,7,5,2004,2005,779,835,GasA,Y,2,0,2,1,5,0,Attchd,Fin,2,437,2007,188500
11084,Gilbert,Norm,1Fam,SLvl,7,5,2004,2004,192,384,GasA,Y,2,1,3,1,8,1,BuiltIn,Fin,2,400,2007,175000
11796,Gilbert,Norm,1Fam,2Story,7,5,2004,2005,0,847,GasA,Y,2,1,4,1,8,1,BuiltIn,Fin,2,434,2007,215000
10936,Gilbert,Norm,1Fam,1Story,7,5,2006,2006,0,1510,GasA,Y,2,1,3,1,6,1,Attchd,RFn,2,534,2007,206580
8244,Gilbert,Norm,1Fam,2Story,7,5,2004,2004,0,840,GasA,Y,2,1,3,1,7,1,Attchd,Fin,2,440,2007,183500
11950,Gilbert,Norm,1Fam,SLvl,7,5,2003,2003,0,384,GasA,Y,2,1,3,1,7,1,BuiltIn,Fin,2,400,2007,165500
7875,Gilbert,Norm,1Fam,2Story,7,5,2003,2003,0,847,GasA,Y,2,1,4,1,8,1,BuiltIn,Fin,2,434,2007,211000
8063,Gilbert,Norm,1Fam,2Story,6,5,2000,2000,0,924,GasA,Y,2,1,3,1,7,1,Attchd,RFn,2,463,2007,181000
8740,Gilbert,Norm,1Fam,2Story,7,5,2002,2002,574,854,GasA,Y,2,1,4,1,8,1,BuiltIn,Fin,2,435,2007,219500
7917,Gilbert,Norm,1Fam,2Story,6,5,1999,2000,0,953,GasA,Y,2,1,3,1,7,1,Attchd,RFn,2,460,2007,175000
9967,Gilbert,Norm,1Fam,SLvl,7,5,2000,2000,0,384,GasA,Y,2,1,3,1,8,1,BuiltIn,RFn,2,400,2007,170000
7750,Gilbert,RRAn,1Fam,2Story,7,5,2003,2003,0,660,GasA,Y,2,1,3,1,6,0,Attchd,Fin,2,400,2007,162000
9487,Gilbert,Norm,1Fam,2Story,6,5,2000,2000,520,915,GasA,Y,2,1,3,1,7,1,Attchd,RFn,2,442,2007,187000
9649,Gilbert,Norm,1Fam,2Story,6,5,1999,2000,0,941,GasA,Y,2,1,3,1,7,1,Attchd,RFn,2,460,2007,185000
15623,NoRidge,Norm,1Fam,2Story,10,5,1996,1996,2096,2396,GasA,Y,3,1,4,1,10,2,Attchd,Fin,3,813,2007,745000
12191,NoRidge,Norm,1Fam,2Story,8,5,1997,1998,1181,1779,GasA,Y,2,1,4,1,8,2,Attchd,Fin,3,925,2007,384500
11000,NoRidge,Norm,1Fam,2Story,8,5,2000,2000,0,969,GasA,Y,2,1,4,1,8,1,BuiltIn,Fin,3,648,2007,248000
11400,NoRidge,Norm,1Fam,1Story,10,5,2001,2002,1282,2633,GasA,Y,2,1,2,1,8,2,Attchd,RFn,3,804,2007,466500
10557,NoRidge,Norm,1Fam,2Story,9,5,1998,1998,672,1408,GasA,Y,2,1,4,1,9,1,Attchd,Fin,3,806,2007,410000
11002,NoRidge,Norm,1Fam,2Story,8,5,1998,1999,1048,1389,GasA,Y,2,1,4,1,9,1,Attchd,Fin,3,758,2007,322500
10790,NoRidge,Norm,1Fam,2Story,7,5,1998,1998,0,1066,GasA,Y,2,1,4,1,8,1,BuiltIn,Fin,3,600,2007,252000
21535,NoRidge,Norm,1Fam,2Story,10,6,1994,1995,1455,2444,GasA,Y,3,1,4,1,10,2,Attchd,Fin,3,832,2007,755000
9920,NoRidge,Norm,1Fam,2Story,7,5,1996,1997,862,1117,GasA,Y,2,1,3,1,8,1,Attchd,Unf,2,455,2007,269790
11787,NoRidge,Norm,1Fam,2Story,7,5,1996,1997,719,1379,GasA,Y,2,1,3,1,8,1,Attchd,Fin,3,834,2007,315750
9950,NoRidge,Norm,1Fam,2Story,7,5,1995,1995,565,1203,GasA,Y,2,1,4,1,9,1,Attchd,RFn,3,721,2007,290000
12257,NoRidge,Norm,1Fam,2Story,8,5,1995,1995,56,1318,GasA,Y,2,1,4,1,9,1,Attchd,RFn,3,752,2007,290000
12692,NoRidge,Norm,1Fam,1Story,8,5,1992,1993,1231,3200,GasA,Y,3,0,4,1,10,1,Attchd,RFn,2,546,2007,430000
11762,NoRidge,Norm,1Fam,2Story,8,5,1992,1993,335,1105,GasA,Y,2,1,4,1,9,1,Attchd,RFn,2,517,2007,263000
9044,NoRidge,Norm,1Fam,2Story,8,5,1996,1997,1225,1325,GasA,Y,2,1,4,1,8,1,Attchd,RFn,3,933,2007,330000
9910,Somerst,Feedr,1Fam,1Story,7,6,2007,2007,0,1369,GasA,Y,2,0,3,1,5,0,Attchd,Unf,2,605,2007,213133
11830,Somerst,Feedr,1Fam,1Story,8,5,2007,2007,1220,1542,GasA,Y,2,0,3,1,6,1,Attchd,Unf,3,852,2007,260261
11670,Somerst,RRNn,1Fam,1Story,9,5,2006,2006,0,1905,GasA,Y,2,0,3,1,8,1,Attchd,Fin,3,788,2007,320000
15256,Somerst,RRAn,1Fam,1Story,8,5,2007,2007,929,1485,GasA,Y,2,0,3,1,6,0,Attchd,Unf,3,754,2007,282922
10612,Somerst,Norm,1Fam,1Story,8,5,2006,2006,28,1524,GasA,Y,2,0,3,1,7,1,Attchd,Fin,2,484,2007,215000
12291,Somerst,Norm,1Fam,1Story,10,5,2007,2007,1572,1966,GasA,Y,2,0,1,1,6,1,Attchd,Fin,3,1092,2007,419005
13501,Somerst,Norm,1Fam,1Story,8,5,2006,2006,63,1623,GasA,Y,2,0,3,1,8,1,Attchd,RFn,3,865,2007,255000
9986,Somerst,Norm,1Fam,1Story,8,5,2006,2007,0,1795,GasA,Y,2,0,2,1,7,1,Attchd,RFn,3,895,2007,147000
9965,Somerst,Feedr,1Fam,1Story,7,5,2007,2007,0,1528,GasA,Y,3,2,3,1,6,1,Attchd,Unf,2,480,2007,235876
9416,Somerst,Norm,1Fam,1Story,7,5,2007,2007,1126,1726,GasA,Y,2,0,3,1,8,1,Attchd,Fin,3,786,2007,311872
9849,Somerst,Norm,1Fam,1Story,7,6,2007,2007,0,1689,GasA,Y,2,0,3,1,7,0,Attchd,RFn,3,954,2007,248328
